,time,area,count
9334,2023-03-16 15:07:00,Mission Hills,73
9335,2023-03-16 15:07:00,North Park,35
9336,2023-03-16 15:07:00,Point Loma,2
9337,2023-03-16 15:07:00,Talmadge,11
9338,2023-03-16 15:07:00,University Heights,32
9339,2023-03-16 15:08:00,Bankers Hill,260
9340,2023-03-16 15:08:00,Barrio Logan,7
9341,2023-03-16 15:08:00,College,4
9342,2023-03-16 15:08:00,Columbia,154
9343,2023-03-16 15:08:00,Core,142
9344,2023-03-16 15:08:00,Cortez,16
9345,2023-03-16 15:08:00,Cortez Hill,154
9346,2023-03-16 15:08:00,East Village,615
9347,2023-03-16 15:08:00,Five Points,51
9348,2023-03-16 15:08:00,Gaslamp,186
9349,2023-03-16 15:08:00,Golden Hill,4
9350,2023-03-16 15:08:00,Hillcrest,379
9351,2023-03-16 15:08:00,Little Italy,313
9352,2023-03-16 15:08:00,Marina,412
9353,2023-03-16 15:08:00,Midtown,1
9354,2023-03-16 15:08:00,Mission Hills,73
9355,2023-03-16 15:08:00,North Park,35
9356,2023-03-16 15:08:00,Point Loma,2
9357,2023-03-16 15:08:00,Talmadge,11
9358,2023-03-16 15:08:00,University Heights,32
9359,2023-03-16 15:09:00,Bankers Hill,260
9360,2023-03-16 15:09:00,Barrio Logan,7
9361,2023-03-16 15:09:00,College,4
9362,2023-03-16 15:09:00,Columbia,153
9363,2023-03-16 15:09:00,Core,140
9364,2023-03-16 15:09:00,Cortez,16
9365,2023-03-16 15:09:00,Cortez Hill,154
9366,2023-03-16 15:09:00,East Village,613
9367,2023-03-16 15:09:00,Five Points,50
9368,2023-03-16 15:09:00,Gaslamp,182
9369,2023-03-16 15:09:00,Golden Hill,4
9370,2023-03-16 15:09:00,Hillcrest,377
9371,2023-03-16 15:09:00,Little Italy,313
9372,2023-03-16 15:09:00,Marina,411
9373,2023-03-16 15:09:00,Midtown,1
9374,2023-03-16 15:09:00,Mission Hills,74
9375,2023-03-16 15:09:00,North Park,33
9376,2023-03-16 15:09:00,Point Loma,2
9377,2023-03-16 15:09:00,Talmadge,11
9378,2023-03-16 15:09:00,University Heights,31
9379,2023-03-16 15:10:00,Bankers Hill,259
9380,2023-03-16 15:10:00,Barrio Logan,7
9381,2023-03-16 15:10:00,College,4
9382,2023-03-16 15:10:00,Columbia,152
9383,2023-03-16 15:10:00,Core,140
9384,2023-03-16 15:10:00,Cortez,20
9385,2023-03-16 15:10:00,Cortez Hill,152
9386,2023-03-16 15:10:00,East Village,612
9387,2023-03-16 15:10:00,Five Points,49
9388,2023-03-16 15:10:00,Gaslamp,184
9389,2023-03-16 15:10:00,Golden Hill,4
9390,2023-03-16 15:10:00,Hillcrest,375
9391,2023-03-16 15:10:00,Little Italy,312
9392,2023-03-16 15:10:00,Marina,409
9393,2023-03-16 15:10:00,Midtown,1
9394,2023-03-16 15:10:00,Mission Hills,73
9395,2023-03-16 15:10:00,North Park,34
9396,2023-03-16 15:10:00,Point Loma,2
9397,2023-03-16 15:10:00,Talmadge,11
9398,2023-03-16 15:10:00,University Heights,33
9399,2023-03-16 15:11:00,Bankers Hill,259
9400,2023-03-16 15:11:00,Barrio Logan,7
9401,2023-03-16 15:11:00,College,4
9402,2023-03-16 15:11:00,Columbia,152
9403,2023-03-16 15:11:00,Core,140
9404,2023-03-16 15:11:00,Cortez,20
9405,2023-03-16 15:11:00,Cortez Hill,149
9406,2023-03-16 15:11:00,East Village,608
9407,2023-03-16 15:11:00,Five Points,50
9408,2023-03-16 15:11:00,Gaslamp,185
9409,2023-03-16 15:11:00,Golden Hill,3
9410,2023-03-16 15:11:00,Hillcrest,372
9411,2023-03-16 15:11:00,Little Italy,310
9412,2023-03-16 15:11:00,Marina,409
9413,2023-03-16 15:11:00,Midtown,1
9414,2023-03-16 15:11:00,Mission Hills,73
9415,2023-03-16 15:11:00,North Park,36
9416,2023-03-16 15:11:00,Point Loma,2
9417,2023-03-16 15:11:00,Talmadge,11
9418,2023-03-16 15:11:00,University Heights,33
9419,2023-03-16 15:12:00,Bankers Hill,254
9420,2023-03-16 15:12:00,Barrio Logan,7
9421,2023-03-16 15:12:00,College,4
9422,2023-03-16 15:12:00,Columbia,149
9423,2023-03-16 15:12:00,Core,138
9424,2023-03-16 15:12:00,Cortez,20
9425,2023-03-16 15:12:00,Cortez Hill,150
9426,2023-03-16 15:12:00,East Village,610
9427,2023-03-16 15:12:00,Five Points,50
9428,2023-03-16 15:12:00,Gaslamp,186
9429,2023-03-16 15:12:00,Golden Hill,3
9430,2023-03-16 15:12:00,Hillcrest,372
9431,2023-03-16 15:12:00,Little Italy,309
9432,2023-03-16 15:12:00,Marina,414
9433,2023-03-16 15:12:00,Midtown,1
9434,2023-03-16 15:12:00,Mission Hills,73
9435,2023-03-16 15:12:00,North Park,39
9436,2023-03-16 15:12:00,Point Loma,2
9437,2023-03-16 15:12:00,Talmadge,11
9438,2023-03-16 15:12:00,University Heights,33
9439,2023-03-16 15:13:00,Bankers Hill,252
9440,2023-03-16 15:13:00,Barrio Logan,7
9441,2023-03-16 15:13:00,College,4
9442,2023-03-16 15:13:00,Columbia,148
9443,2023-03-16 15:13:00,Core,137
9444,2023-03-16 15:13:00,Cortez,19
9445,2023-03-16 15:13:00,Cortez Hill,150
9446,2023-03-16 15:13:00,East Village,609
9447,2023-03-16 15:13:00,Five Points,49
9448,2023-03-16 15:13:00,Gaslamp,186
9449,2023-03-16 15:13:00,Golden Hill,3
9450,2023-03-16 15:13:00,Hillcrest,365
9451,2023-03-16 15:13:00,Little Italy,307
9452,2023-03-16 15:13:00,Marina,412
9453,2023-03-16 15:13:00,Midtown,1
9454,2023-03-16 15:13:00,Mission Hills,73
9455,2023-03-16 15:13:00,North Park,40
9456,2023-03-16 15:13:00,Point Loma,2
9457,2023-03-16 15:13:00,Talmadge,11
9458,2023-03-16 15:13:00,University Heights,33
9459,2023-03-16 15:14:00,Bankers Hill,249
9460,2023-03-16 15:14:00,Barrio Logan,7
9461,2023-03-16 15:14:00,College,4
9462,2023-03-16 15:14:00,Columbia,146
9463,2023-03-16 15:14:00,Core,137
9464,2023-03-16 15:14:00,Cortez,19
9465,2023-03-16 15:14:00,Cortez Hill,149
9466,2023-03-16 15:14:00,East Village,610
9467,2023-03-16 15:14:00,Five Points,48
9468,2023-03-16 15:14:00,Gaslamp,189
9469,2023-03-16 15:14:00,Golden Hill,3
9470,2023-03-16 15:14:00,Hillcrest,368
9471,2023-03-16 15:14:00,Little Italy,307
9472,2023-03-16 15:14:00,Marina,418
9473,2023-03-16 15:14:00,Midtown,1
9474,2023-03-16 15:14:00,Mission Hills,73
9475,2023-03-16 15:14:00,North Park,40
9476,2023-03-16 15:14:00,Point Loma,2
9477,2023-03-16 15:14:00,Talmadge,11
9478,2023-03-16 15:14:00,University Heights,32
9479,2023-03-16 15:15:00,Bankers Hill,246
9480,2023-03-16 15:15:00,Barrio Logan,7
9481,2023-03-16 15:15:00,College,4
9482,2023-03-16 15:15:00,Columbia,144
9483,2023-03-16 15:15:00,Core,138
9484,2023-03-16 15:15:00,Cortez,18
9485,2023-03-16 15:15:00,Cortez Hill,150
9486,2023-03-16 15:15:00,East Village,613
9487,2023-03-16 15:15:00,Five Points,48
9488,2023-03-16 15:15:00,Gaslamp,189
9489,2023-03-16 15:15:00,Golden Hill,4
9490,2023-03-16 15:15:00,Hillcrest,372
9491,2023-03-16 15:15:00,Little Italy,306
9492,2023-03-16 15:15:00,Marina,421
9493,2023-03-16 15:15:00,Midtown,1
9494,2023-03-16 15:15:00,Mission Hills,73
9495,2023-03-16 15:15:00,North Park,41
9496,2023-03-16 15:15:00,Point Loma,2
9497,2023-03-16 15:15:00,Talmadge,11
9498,2023-03-16 15:15:00,University Heights,31
9499,2023-03-16 15:16:00,Bankers Hill,255
9500,2023-03-16 15:16:00,Barrio Logan,7
9501,2023-03-16 15:16:00,College,4
9502,2023-03-16 15:16:00,Columbia,146
9503,2023-03-16 15:16:00,Core,141
9504,2023-03-16 15:16:00,Cortez,19
9505,2023-03-16 15:16:00,Cortez Hill,148
9506,2023-03-16 15:16:00,East Village,611
9507,2023-03-16 15:16:00,Five Points,48
9508,2023-03-16 15:16:00,Gaslamp,187
9509,2023-03-16 15:16:00,Golden Hill,5
9510,2023-03-16 15:16:00,Hillcrest,380
9511,2023-03-16 15:16:00,Little Italy,313
9512,2023-03-16 15:16:00,Marina,424
9513,2023-03-16 15:16:00,Midtown,1
9514,2023-03-16 15:16:00,Mission Hills,72
9515,2023-03-16 15:16:00,North Park,41
9516,2023-03-16 15:16:00,Point Loma,2
9517,2023-03-16 15:16:00,Talmadge,11
9518,2023-03-16 15:16:00,University Heights,30
9519,2023-03-16 15:17:00,Bankers Hill,253
9520,2023-03-16 15:17:00,Barrio Logan,7
9521,2023-03-16 15:17:00,College,3
9522,2023-03-16 15:17:00,Columbia,144
9523,2023-03-16 15:17:00,Core,144
9524,2023-03-16 15:17:00,Cortez,24
9525,2023-03-16 15:17:00,Cortez Hill,148
9526,2023-03-16 15:17:00,East Village,607
9527,2023-03-16 15:17:00,Five Points,46
9528,2023-03-16 15:17:00,Gaslamp,188
9529,2023-03-16 15:17:00,Golden Hill,6
9530,2023-03-16 15:17:00,Hillcrest,382
9531,2023-03-16 15:17:00,Little Italy,312
9532,2023-03-16 15:17:00,Marina,428
9533,2023-03-16 15:17:00,Midtown,1
9534,2023-03-16 15:17:00,Mission Hills,72
9535,2023-03-16 15:17:00,North Park,41
9536,2023-03-16 15:17:00,Point Loma,2
9537,2023-03-16 15:17:00,Talmadge,9
9538,2023-03-16 15:17:00,University Heights,29
9539,2023-03-16 15:18:00,Bankers Hill,253
9540,2023-03-16 15:18:00,Barrio Logan,7
9541,2023-03-16 15:18:00,College,3
9542,2023-03-16 15:18:00,Columbia,144
9543,2023-03-16 15:18:00,Core,141
9544,2023-03-16 15:18:00,Cortez,23
9545,2023-03-16 15:18:00,Cortez Hill,149
9546,2023-03-16 15:18:00,East Village,606
9547,2023-03-16 15:18:00,Five Points,47
9548,2023-03-16 15:18:00,Gaslamp,187
9549,2023-03-16 15:18:00,Golden Hill,6
9550,2023-03-16 15:18:00,Hillcrest,379
9551,2023-03-16 15:18:00,Little Italy,313
9552,2023-03-16 15:18:00,Marina,424
9553,2023-03-16 15:18:00,Midtown,1
9554,2023-03-16 15:18:00,Mission Hills,70
9555,2023-03-16 15:18:00,North Park,40
9556,2023-03-16 15:18:00,Point Loma,2
9557,2023-03-16 15:18:00,Talmadge,9
9558,2023-03-16 15:18:00,University Heights,29
9559,2023-03-16 15:19:00,Bankers Hill,255
9560,2023-03-16 15:19:00,Barrio Logan,6
9561,2023-03-16 15:19:00,College,3
9562,2023-03-16 15:19:00,Columbia,142
9563,2023-03-16 15:19:00,Core,139
9564,2023-03-16 15:19:00,Cortez,23
9565,2023-03-16 15:19:00,Cortez Hill,149
9566,2023-03-16 15:19:00,East Village,603
9567,2023-03-16 15:19:00,Five Points,46
9568,2023-03-16 15:19:00,Gaslamp,184
9569,2023-03-16 15:19:00,Golden Hill,6
9570,2023-03-16 15:19:00,Hillcrest,378
9571,2023-03-16 15:19:00,Little Italy,315
9572,2023-03-16 15:19:00,Marina,424
9573,2023-03-16 15:19:00,Midtown,1
9574,2023-03-16 15:19:00,Mission Hills,72
9575,2023-03-16 15:19:00,North Park,40
9576,2023-03-16 15:19:00,Point Loma,2
9577,2023-03-16 15:19:00,Talmadge,9
9578,2023-03-16 15:19:00,University Heights,29
9579,2023-03-16 15:20:00,Bankers Hill,255
9580,2023-03-16 15:20:00,Barrio Logan,6
9581,2023-03-16 15:20:00,College,3
9582,2023-03-16 15:20:00,Columbia,142
9583,2023-03-16 15:20:00,Core,139
9584,2023-03-16 15:20:00,Cortez,22
9585,2023-03-16 15:20:00,Cortez Hill,150
9586,2023-03-16 15:20:00,East Village,606
9587,2023-03-16 15:20:00,Five Points,46
9588,2023-03-16 15:20:00,Gaslamp,184
9589,2023-03-16 15:20:00,Golden Hill,6
9590,2023-03-16 15:20:00,Hillcrest,375
9591,2023-03-16 15:20:00,Little Italy,312
9592,2023-03-16 15:20:00,Marina,389
9593,2023-03-16 15:20:00,Midtown,1
9594,2023-03-16 15:20:00,Mission Hills,70
9595,2023-03-16 15:20:00,North Park,41
9596,2023-03-16 15:20:00,Point Loma,2
9597,2023-03-16 15:20:00,Talmadge,9
9598,2023-03-16 15:20:00,University Heights,30
9599,2023-03-16 15:21:00,Bankers Hill,253
9600,2023-03-16 15:21:00,Barrio Logan,6
9601,2023-03-16 15:21:00,College,3
9602,2023-03-16 15:21:00,Columbia,145
9603,2023-03-16 15:21:00,Core,137
9604,2023-03-16 15:21:00,Cortez,22
9605,2023-03-16 15:21:00,Cortez Hill,150
9606,2023-03-16 15:21:00,East Village,609
9607,2023-03-16 15:21:00,Five Points,45
9608,2023-03-16 15:21:00,Gaslamp,187
9609,2023-03-16 15:21:00,Golden Hill,7
9610,2023-03-16 15:21:00,Hillcrest,373
9611,2023-03-16 15:21:00,Little Italy,312
9612,2023-03-16 15:21:00,Marina,389
9613,2023-03-16 15:21:00,Midtown,1
9614,2023-03-16 15:21:00,Mission Hills,72
9615,2023-03-16 15:21:00,North Park,41
9616,2023-03-16 15:21:00,Point Loma,2
9617,2023-03-16 15:21:00,Talmadge,9
9618,2023-03-16 15:21:00,University Heights,31
9619,2023-03-16 15:22:00,Bankers Hill,257
9620,2023-03-16 15:22:00,Barrio Logan,6
9621,2023-03-16 15:22:00,College,3
9622,2023-03-16 15:22:00,Columbia,148
9623,2023-03-16 15:22:00,Core,135
9624,2023-03-16 15:22:00,Cortez,23
9625,2023-03-16 15:22:00,Cortez Hill,149
9626,2023-03-16 15:22:00,East Village,612
9627,2023-03-16 15:22:00,Five Points,46
9628,2023-03-16 15:22:00,Gaslamp,187
9629,2023-03-16 15:22:00,Golden Hill,6
9630,2023-03-16 15:22:00,Hillcrest,369
9631,2023-03-16 15:22:00,Little Italy,311
9632,2023-03-16 15:22:00,Marina,387
9633,2023-03-16 15:22:00,Midtown,1
9634,2023-03-16 15:22:00,Mission Hills,73
9635,2023-03-16 15:22:00,North Park,41
9636,2023-03-16 15:22:00,Point Loma,2
9637,2023-03-16 15:22:00,Talmadge,9
9638,2023-03-16 15:22:00,University Heights,32
9639,2023-03-16 15:23:00,Bankers Hill,262
9640,2023-03-16 15:23:00,Barrio Logan,6
9641,2023-03-16 15:23:00,College,3
9642,2023-03-16 15:23:00,Columbia,147
9643,2023-03-16 15:23:00,Core,137
9644,2023-03-16 15:23:00,Cortez,24
9645,2023-03-16 15:23:00,Cortez Hill,151
9646,2023-03-16 15:23:00,East Village,605
9647,2023-03-16 15:23:00,Five Points,46
9648,2023-03-16 15:23:00,Gaslamp,184
9649,2023-03-16 15:23:00,Golden Hill,6
9650,2023-03-16 15:23:00,Hillcrest,369
9651,2023-03-16 15:23:00,Little Italy,314
9652,2023-03-16 15:23:00,Marina,386
9653,2023-03-16 15:23:00,Midtown,1
9654,2023-03-16 15:23:00,Mission Hills,71
9655,2023-03-16 15:23:00,North Park,41
9656,2023-03-16 15:23:00,Point Loma,2
9657,2023-03-16 15:23:00,Talmadge,8
9658,2023-03-16 15:23:00,University Heights,30
9659,2023-03-16 15:24:00,Bankers Hill,260
9660,2023-03-16 15:24:00,Barrio Logan,6
9661,2023-03-16 15:24:00,College,3
9662,2023-03-16 15:24:00,Columbia,146
9663,2023-03-16 15:24:00,Core,138
9664,2023-03-16 15:24:00,Cortez,24
9665,2023-03-16 15:24:00,Cortez Hill,150
9666,2023-03-16 15:24:00,East Village,604
9667,2023-03-16 15:24:00,Five Points,45
9668,2023-03-16 15:24:00,Gaslamp,184
9669,2023-03-16 15:24:00,Golden Hill,6
9670,2023-03-16 15:24:00,Hillcrest,371
9671,2023-03-16 15:24:00,Little Italy,311
9672,2023-03-16 15:24:00,Marina,387
9673,2023-03-16 15:24:00,Midtown,1
9674,2023-03-16 15:24:00,Mission Hills,70
9675,2023-03-16 15:24:00,North Park,38
9676,2023-03-16 15:24:00,Point Loma,2
9677,2023-03-16 15:24:00,Talmadge,8
9678,2023-03-16 15:24:00,University Heights,30
9679,2023-03-16 15:25:00,Bankers Hill,262
9680,2023-03-16 15:25:00,Barrio Logan,6
9681,2023-03-16 15:25:00,College,3
9682,2023-03-16 15:25:00,Columbia,144
9683,2023-03-16 15:25:00,Core,138
9684,2023-03-16 15:25:00,Cortez,24
9685,2023-03-16 15:25:00,Cortez Hill,151
9686,2023-03-16 15:25:00,East Village,599
9687,2023-03-16 15:25:00,Five Points,45
9688,2023-03-16 15:25:00,Gaslamp,185
9689,2023-03-16 15:25:00,Golden Hill,6
9690,2023-03-16 15:25:00,Hillcrest,370
9691,2023-03-16 15:25:00,Little Italy,312
9692,2023-03-16 15:25:00,Marina,388
9693,2023-03-16 15:25:00,Midtown,1
9694,2023-03-16 15:25:00,Mission Hills,71
9695,2023-03-16 15:25:00,North Park,38
9696,2023-03-16 15:25:00,Point Loma,2
9697,2023-03-16 15:25:00,Talmadge,8
9698,2023-03-16 15:25:00,University Heights,31
9699,2023-03-16 15:26:00,Bankers Hill,259
9700,2023-03-16 15:26:00,Barrio Logan,6
9701,2023-03-16 15:26:00,College,2
9702,2023-03-16 15:26:00,Columbia,139
9703,2023-03-16 15:26:00,Core,140
9704,2023-03-16 15:26:00,Cortez,24
9705,2023-03-16 15:26:00,Cortez Hill,151
9706,2023-03-16 15:26:00,East Village,604
9707,2023-03-16 15:26:00,Five Points,45
9708,2023-03-16 15:26:00,Gaslamp,187
9709,2023-03-16 15:26:00,Golden Hill,6
9710,2023-03-16 15:26:00,Hillcrest,366
9711,2023-03-16 15:26:00,Little Italy,309
9712,2023-03-16 15:26:00,Marina,386
9713,2023-03-16 15:26:00,Midtown,1
9714,2023-03-16 15:26:00,Mission Hills,71
9715,2023-03-16 15:26:00,North Park,35
9716,2023-03-16 15:26:00,Point Loma,2
9717,2023-03-16 15:26:00,Talmadge,8
9718,2023-03-16 15:26:00,University Heights,31
9719,2023-03-16 15:27:00,Bankers Hill,262
9720,2023-03-16 15:27:00,Barrio Logan,6
9721,2023-03-16 15:27:00,College,3
9722,2023-03-16 15:27:00,Columbia,138
9723,2023-03-16 15:27:00,Core,142
9724,2023-03-16 15:27:00,Cortez,24
9725,2023-03-16 15:27:00,Cortez Hill,151
9726,2023-03-16 15:27:00,East Village,610
9727,2023-03-16 15:27:00,Five Points,43
9728,2023-03-16 15:27:00,Gaslamp,185
9729,2023-03-16 15:27:00,Golden Hill,5
9730,2023-03-16 15:27:00,Hillcrest,360
9731,2023-03-16 15:27:00,Little Italy,309
9732,2023-03-16 15:27:00,Marina,386
9733,2023-03-16 15:27:00,Midtown,1
9734,2023-03-16 15:27:00,Mission Hills,71
9735,2023-03-16 15:27:00,North Park,35
9736,2023-03-16 15:27:00,Point Loma,2
9737,2023-03-16 15:27:00,Talmadge,8
9738,2023-03-16 15:27:00,University Heights,31
9739,2023-03-16 15:28:00,Bankers Hill,262
9740,2023-03-16 15:28:00,Barrio Logan,6
9741,2023-03-16 15:28:00,College,3
9742,2023-03-16 15:28:00,Columbia,135
9743,2023-03-16 15:28:00,Core,140
9744,2023-03-16 15:28:00,Cortez,24
9745,2023-03-16 15:28:00,Cortez Hill,151
9746,2023-03-16 15:28:00,East Village,611
9747,2023-03-16 15:28:00,Five Points,42
9748,2023-03-16 15:28:00,Gaslamp,185
9749,2023-03-16 15:28:00,Golden Hill,5
9750,2023-03-16 15:28:00,Hillcrest,360
9751,2023-03-16 15:28:00,Little Italy,307
9752,2023-03-16 15:28:00,Marina,388
9753,2023-03-16 15:28:00,Midtown,1
9754,2023-03-16 15:28:00,Mission Hills,73
9755,2023-03-16 15:28:00,North Park,34
9756,2023-03-16 15:28:00,Point Loma,2
9757,2023-03-16 15:28:00,Talmadge,10
9758,2023-03-16 15:28:00,University Heights,31
9759,2023-03-16 15:29:00,Bankers Hill,259
9760,2023-03-16 15:29:00,Barrio Logan,6
9761,2023-03-16 15:29:00,College,3
9762,2023-03-16 15:29:00,Columbia,134
9763,2023-03-16 15:29:00,Core,137
9764,2023-03-16 15:29:00,Cortez,24
9765,2023-03-16 15:29:00,Cortez Hill,150
9766,2023-03-16 15:29:00,East Village,608
9767,2023-03-16 15:29:00,Five Points,41
9768,2023-03-16 15:29:00,Gaslamp,187
9769,2023-03-16 15:29:00,Golden Hill,4
9770,2023-03-16 15:29:00,Hillcrest,367
9771,2023-03-16 15:29:00,Little Italy,308
9772,2023-03-16 15:29:00,Marina,388
9773,2023-03-16 15:29:00,Midtown,1
9774,2023-03-16 15:29:00,Mission Hills,72
9775,2023-03-16 15:29:00,North Park,35
9776,2023-03-16 15:29:00,Point Loma,2
9777,2023-03-16 15:29:00,Talmadge,9
9778,2023-03-16 15:29:00,University Heights,31
9779,2023-03-16 15:30:00,Bankers Hill,261
9780,2023-03-16 15:30:00,Barrio Logan,6
9781,2023-03-16 15:30:00,College,3
9782,2023-03-16 15:30:00,Columbia,133
9783,2023-03-16 15:30:00,Core,139
9784,2023-03-16 15:30:00,Cortez,24
9785,2023-03-16 15:30:00,Cortez Hill,148
9786,2023-03-16 15:30:00,East Village,608
9787,2023-03-16 15:30:00,Five Points,41
9788,2023-03-16 15:30:00,Gaslamp,185
9789,2023-03-16 15:30:00,Golden Hill,4
9790,2023-03-16 15:30:00,Hillcrest,370
9791,2023-03-16 15:30:00,Little Italy,301
9792,2023-03-16 15:30:00,Marina,390
9793,2023-03-16 15:30:00,Midtown,1
9794,2023-03-16 15:30:00,Mission Hills,72
9795,2023-03-16 15:30:00,North Park,36
9796,2023-03-16 15:30:00,Point Loma,2
9797,2023-03-16 15:30:00,Talmadge,9
9798,2023-03-16 15:30:00,University Heights,30
9799,2023-03-16 15:31:00,Bankers Hill,260
9800,2023-03-16 15:31:00,Barrio Logan,6
9801,2023-03-16 15:31:00,College,3
9802,2023-03-16 15:31:00,Columbia,133
9803,2023-03-16 15:31:00,Core,137
9804,2023-03-16 15:31:00,Cortez,24
9805,2023-03-16 15:31:00,Cortez Hill,150
9806,2023-03-16 15:31:00,East Village,617
9807,2023-03-16 15:31:00,Five Points,41
9808,2023-03-16 15:31:00,Gaslamp,185
9809,2023-03-16 15:31:00,Golden Hill,4
9810,2023-03-16 15:31:00,Hillcrest,372
9811,2023-03-16 15:31:00,Little Italy,303
9812,2023-03-16 15:31:00,Marina,392
9813,2023-03-16 15:31:00,Midtown,1
9814,2023-03-16 15:31:00,Mission Hills,73
9815,2023-03-16 15:31:00,North Park,38
9816,2023-03-16 15:31:00,Point Loma,2
9817,2023-03-16 15:31:00,Talmadge,10
9818,2023-03-16 15:31:00,University Heights,29
9819,2023-03-16 15:32:00,Bankers Hill,260
9820,2023-03-16 15:32:00,Barrio Logan,6
9821,2023-03-16 15:32:00,College,3
9822,2023-03-16 15:32:00,Columbia,130
9823,2023-03-16 15:32:00,Core,138
9824,2023-03-16 15:32:00,Cortez,23
9825,2023-03-16 15:32:00,Cortez Hill,149
9826,2023-03-16 15:32:00,East Village,622
9827,2023-03-16 15:32:00,Five Points,42
9828,2023-03-16 15:32:00,Gaslamp,183
9829,2023-03-16 15:32:00,Golden Hill,4
9830,2023-03-16 15:32:00,Hillcrest,368
9831,2023-03-16 15:32:00,Little Italy,305
9832,2023-03-16 15:32:00,Marina,395
9833,2023-03-16 15:32:00,Midtown,1
9834,2023-03-16 15:32:00,Mission Hills,73
9835,2023-03-16 15:32:00,North Park,40
9836,2023-03-16 15:32:00,Point Loma,2
9837,2023-03-16 15:32:00,Talmadge,9
9838,2023-03-16 15:32:00,University Heights,27
9839,2023-03-16 15:33:00,Bankers Hill,259
9840,2023-03-16 15:33:00,Barrio Logan,6
9841,2023-03-16 15:33:00,College,3
9842,2023-03-16 15:33:00,Columbia,125
9843,2023-03-16 15:33:00,Core,135
9844,2023-03-16 15:33:00,Cortez,23
9845,2023-03-16 15:33:00,Cortez Hill,152
9846,2023-03-16 15:33:00,East Village,614
9847,2023-03-16 15:33:00,Five Points,42
9848,2023-03-16 15:33:00,Gaslamp,184
9849,2023-03-16 15:33:00,Golden Hill,4
9850,2023-03-16 15:33:00,Hillcrest,371
9851,2023-03-16 15:33:00,Little Italy,302
9852,2023-03-16 15:33:00,Marina,393
9853,2023-03-16 15:33:00,Midtown,1
9854,2023-03-16 15:33:00,Mission Hills,71
9855,2023-03-16 15:33:00,North Park,38
9856,2023-03-16 15:33:00,Point Loma,2
9857,2023-03-16 15:33:00,Talmadge,10
9858,2023-03-16 15:33:00,University Heights,27
9859,2023-03-16 15:34:00,Bankers Hill,258
9860,2023-03-16 15:34:00,Barrio Logan,6
9861,2023-03-16 15:34:00,College,3
9862,2023-03-16 15:34:00,Columbia,122
9863,2023-03-16 15:34:00,Core,133
9864,2023-03-16 15:34:00,Cortez,23
9865,2023-03-16 15:34:00,Cortez Hill,151
9866,2023-03-16 15:34:00,East Village,617
9867,2023-03-16 15:34:00,Five Points,41
9868,2023-03-16 15:34:00,Gaslamp,182
9869,2023-03-16 15:34:00,Golden Hill,3
9870,2023-03-16 15:34:00,Hillcrest,371
9871,2023-03-16 15:34:00,Little Italy,299
9872,2023-03-16 15:34:00,Marina,396
9873,2023-03-16 15:34:00,Midtown,1
9874,2023-03-16 15:34:00,Mission Hills,72
9875,2023-03-16 15:34:00,North Park,39
9876,2023-03-16 15:34:00,Point Loma,2
9877,2023-03-16 15:34:00,Talmadge,11
9878,2023-03-16 15:34:00,University Heights,26
9879,2023-03-16 15:35:00,Bankers Hill,259
9880,2023-03-16 15:35:00,Barrio Logan,5
9881,2023-03-16 15:35:00,College,3
9882,2023-03-16 15:35:00,Columbia,120
9883,2023-03-16 15:35:00,Core,132
9884,2023-03-16 15:35:00,Cortez,23
9885,2023-03-16 15:35:00,Cortez Hill,148
9886,2023-03-16 15:35:00,East Village,621
9887,2023-03-16 15:35:00,Five Points,41
9888,2023-03-16 15:35:00,Gaslamp,185
9889,2023-03-16 15:35:00,Golden Hill,3
9890,2023-03-16 15:35:00,Hillcrest,372
9891,2023-03-16 15:35:00,Little Italy,296
9892,2023-03-16 15:35:00,Marina,396
9893,2023-03-16 15:35:00,Midtown,1
9894,2023-03-16 15:35:00,Mission Hills,72
9895,2023-03-16 15:35:00,North Park,39
9896,2023-03-16 15:35:00,Point Loma,2
9897,2023-03-16 15:35:00,Talmadge,11
9898,2023-03-16 15:35:00,University Heights,26
9899,2023-03-16 15:36:00,Bankers Hill,262
9900,2023-03-16 15:36:00,Barrio Logan,5
9901,2023-03-16 15:36:00,College,3
9902,2023-03-16 15:36:00,Columbia,117
9903,2023-03-16 15:36:00,Core,132
9904,2023-03-16 15:36:00,Cortez,23
9905,2023-03-16 15:36:00,Cortez Hill,150
9906,2023-03-16 15:36:00,East Village,625
9907,2023-03-16 15:36:00,Five Points,41
9908,2023-03-16 15:36:00,Gaslamp,184
9909,2023-03-16 15:36:00,Golden Hill,3
9910,2023-03-16 15:36:00,Hillcrest,370
9911,2023-03-16 15:36:00,Little Italy,295
9912,2023-03-16 15:36:00,Marina,396
9913,2023-03-16 15:36:00,Midtown,1
9914,2023-03-16 15:36:00,Mission Hills,72
9915,2023-03-16 15:36:00,North Park,37
9916,2023-03-16 15:36:00,Point Loma,2
9917,2023-03-16 15:36:00,Talmadge,10
9918,2023-03-16 15:36:00,University Heights,27
9919,2023-03-16 15:37:00,Bankers Hill,264
9920,2023-03-16 15:37:00,Barrio Logan,5
9921,2023-03-16 15:37:00,College,3
9922,2023-03-16 15:37:00,Columbia,116
9923,2023-03-16 15:37:00,Core,133
9924,2023-03-16 15:37:00,Cortez,22
9925,2023-03-16 15:37:00,Cortez Hill,151
9926,2023-03-16 15:37:00,East Village,623
